lnSa,lnSaRatio,lnDs,lnSDR1,lnSDR2,lnSDR3,lnSDR4,lnSDR5,lnSDR6,lnSDR7,lnSDR8,lnSDR9,lnSDR10,lnSDR11,lnSDR12,lnPFA1,lnPFA2,lnPFA3,lnPFA4,lnPFA5,lnPFA6,lnPFA7,lnPFA8,lnPFA9,lnPFA10,lnPFA11,lnPFA12
-1.203972804,1.19188512,2.179852328,-5.629241025,-5.407137192,-5.366005375,-5.287041182,-5.238792644,-5.220199587,-4.85882707,-4.569552108,-4.608403407,-4.966405513,-5.752545289,-6.398554975,-1.305197879,-1.349217679,-1.43164507,-1.708794731,-1.559401625,-1.491294644,-1.448876478,-1.367857749,-1.403919902,-1.498857943,-1.401036003,-1.190518014
-0.916290732,1.19188512,2.179852328,-5.336580139,-5.005231421,-4.973234024,-5.107599491,-5.20200587,-5.17081637,-4.701581972,-4.406032483,-4.418425094,-4.566439978,-4.855236679,-5.94798752,-1.045841455,-1.000276387,-1.128839225,-1.257235532,-1.078238501,-0.959330175,-1.207778708,-1.156585513,-1.344904383,-1.250782285,-1.283174116,-1.173458087
-0.693147181,1.19188512,2.179852328,-4.892219126,-4.605441223,-4.638590474,-4.845654473,-5.017931849,-4.985118143,-4.585220511,-4.343390708,-4.380491813,-4.566132182,-4.776297829,-5.821347159,-0.817894974,-0.796208118,-0.79040227,-0.974690833,-1.02032116,-0.940984478,-1.276533286,-1.105935072,-1.102083731,-1.175729984,-1.218390319,-1.088638878
-0.510825624,1.19188512,2.179852328,-4.472231469,-4.312328945,-4.403789742,-4.63444041,-4.830563767,-4.773639726,-4.426262784,-4.26209125,-4.388672671,-4.611232525,-4.857275355,-5.924598736,-0.649731505,-0.640690874,-0.621982448,-0.913071367,-0.934435449,-0.972578827,-1.133309913,-0.953728524,-1.023811916,-1.133993915,-1.151428028,-1.062257131
-0.356674944,1.19188512,2.179852328,-4.148847212,-4.070292155,-4.199211866,-4.448568227,-4.572732038,-4.53774521,-4.295217945,-4.205729857,-4.428347051,-4.623613218,-4.904157253,-6.068164182,-0.469077872,-0.512795965,-0.551425514,-0.815017812,-0.966180956,-1.027032763,-0.927208702,-0.875456305,-0.996768439,-1.057913379,-1.134203233,-1.045377212
-0.223143551,1.19188512,2.179852328,-3.89503807,-3.867159588,-4.010954233,-4.307943806,-4.418599337,-4.374995412,-4.185210632,-4.160824166,-4.474703485,-4.628855481,-4.923707421,-6.112656386,-0.307506042,-0.376328843,-0.384607991,-0.788354801,-0.870205224,-0.991595802,-0.818464354,-0.806279044,-0.844247178,-1.104605348,-1.128286792,-1.067131692
-0.105360516,1.19188512,2.179852328,-3.68223756,-3.635410728,-3.879894692,-4.221098971,-4.309564588,-4.266030083,-4.102572318,-4.087984828,-4.401927347,-4.622829192,-4.9085847,-6.068704187,-0.178267625,-0.328961019,-0.422853171,-0.671604165,-0.811728904,-0.927929032,-0.772163479,-0.74709124,-0.798755216,-1.070253654,-1.104120827,-1.02776359
0,1.19188512,2.179852328,-3.441750662,-3.400574576,-3.744400621,-4.131243014,-4.229758869,-4.188297064,-4.044931735,-4.014532035,-4.233592837,-4.612112226,-4.868693121,-5.956317505,-0.080755645,-0.344103978,-0.344549838,-0.623580529,-0.779805439,-0.84875796,-0.81582563,-0.799521187,-0.989663811,-1.040343381,-1.206496924,-1.002836017
0.09531018,1.19188512,2.179852328,-3.046331072,-3.103439986,-3.60492441,-4.089697377,-4.200678885,-4.158908684,-4.02780991,-3.962017144,-4.101115433,-4.604970206,-4.857464523,-5.832592459,-0.037624681,-0.281375487,-0.374251834,-0.633530425,-0.780828415,-0.85249914,-0.909328492,-0.944648106,-0.89809418,-0.91528761,-1.288590118,-0.989935598
0.104360015,1.19188512,2.179852328,-2.961968731,-3.037575623,-3.576690704,-4.093335072,-4.205193445,-4.161606789,-4.02988917,-3.957569685,-4.09245435,-4.605614285,-4.859951474,-5.819759143,-0.02420937,-0.27039983,-0.384611796,-0.580480089,-0.793512853,-0.853027791,-0.912903572,-0.966419205,-0.877179602,-0.953782302,-1.282053355,-0.977619354
0.113328685,1.19188512,2.179852328,-2.682737781,-2.812795906,-3.48372718,-4.098653834,-4.210253854,-4.164910814,-4.032395641,-3.95365783,-4.08465169,-4.606666305,-4.863022943,-5.807141661,-0.019959594,-0.260618314,-0.395045609,-0.526693758,-0.796983634,-0.85640682,-0.909643615,-0.985588901,-0.843861658,-0.965480159,-1.277666461,-0.977832798
-2.302585093,1.189409169,2.738256043,-5.651341839,-5.516781882,-5.589531001,-5.674909344,-5.757135784,-5.843065232,-5.908363137,-5.997607376,-6.085573049,-6.280731875,-6.562061407,-6.993023449,-2.95877539,-2.786847887,-2.740505962,-2.644120112,-2.552162767,-2.442570836,-2.303943175,-2.213943993,-2.172397798,-2.152197731,-2.055783696,-1.973566473
-1.609437912,1.189409169,2.738256043,-5.503331258,-5.273533051,-5.32139768,-5.389972235,-5.42221531,-5.494278724,-5.400682373,-5.458227936,-5.688280257,-5.942522014,-6.229072201,-6.675477571,-2.267744584,-2.097062865,-2.051315556,-2.085205859,-2.150047439,-2.163431423,-2.123909123,-1.955643198,-1.887478283,-1.856538787,-1.733393805,-1.544797417
-1.203972804,1.189409169,2.738256043,-5.19460621,-4.859865036,-4.867305377,-4.871227762,-4.897248575,-5.084035363,-5.012457453,-4.989814068,-5.280471555,-5.741256953,-6.088786349,-6.55404673,-1.959421635,-1.81955,-1.798598651,-1.836565044,-1.90377247,-1.87501947,-1.979023759,-1.811781423,-1.664012257,-1.641361408,-1.641143499,-1.403429716
-0.916290732,1.189409169,2.738256043,-4.772683922,-4.388745153,-4.339764398,-4.305613892,-4.35163711,-4.561947875,-4.736823344,-4.807634044,-5.012310196,-5.571988716,-6.158104899,-6.613944525,-1.72465141,-1.764420979,-1.693167261,-1.885001702,-1.812058912,-1.668586511,-1.458625018,-1.527156365,-1.720210324,-1.535506725,-1.615950916,-1.453701188
-0.693147181,1.189409169,2.738256043,-4.833477044,-4.408288478,-4.314210989,-4.218541372,-4.187282558,-4.276521329,-4.346628603,-4.457034704,-4.795033712,-5.437579434,-6.042206415,-6.625897636,-1.464379391,-1.620321843,-1.778506574,-1.682536492,-1.795285492,-1.547447311,-1.523981637,-1.311436311,-1.483927464,-1.504928575,-1.65000094,-1.432928342
-0.510825624,1.189409169,2.738256043,-4.927775021,-4.469774283,-4.336992085,-4.214974396,-4.17594949,-4.246719819,-4.240513184,-4.312679693,-4.635958314,-5.396914141,-6.082755614,-6.604537021,-1.358107945,-1.500462726,-1.518339458,-1.666057598,-1.605582365,-1.612387092,-1.474709845,-1.34998666,-1.377358493,-1.60333639,-1.677411489,-1.361763732
-0.356674944,1.189409169,2.738256043,-4.427024001,-4.205515258,-4.207905274,-4.100209729,-4.136142032,-4.268026746,-4.303696161,-4.457276181,-4.903764919,-5.673947982,-6.118639045,-6.572011879,-1.155746021,-1.428454338,-1.535803839,-1.479139206,-1.391336837,-1.423810937,-1.473882863,-1.344308164,-1.458051621,-1.611077431,-1.681344616,-1.304309844
-0.223143551,1.189409169,2.738256043,-4.112451508,-3.959182749,-4.10492231,-4.112958736,-4.12929632,-4.238792467,-4.266607279,-4.440622316,-4.928525033,-5.684244588,-6.138049916,-6.583818426,-1.016126808,-1.172537382,-1.347671519,-1.365763752,-1.283959397,-1.456201182,-1.435995118,-1.285653592,-1.298561497,-1.513665171,-1.697643759,-1.272789941
-0.105360516,1.189409169,2.738256043,-3.962590248,-3.829682939,-3.976305559,-4.077239688,-4.095933824,-4.162409293,-4.190382006,-4.395736183,-4.944768905,-5.691028158,-6.024756629,-6.543660927,-0.942465599,-1.102933968,-1.263437453,-1.26352908,-1.211016459,-1.399785632,-1.326282388,-1.262658962,-1.205320512,-1.365909915,-1.598216469,-1.167780001
0,1.189409169,2.738256043,-3.869917036,-3.737536227,-3.874563458,-4.017105782,-4.006811821,-4.035383441,-4.040475887,-4.201413203,-4.667989652,-5.591505235,-5.95919486,-6.503230613,-0.899806012,-0.999882097,-1.165650694,-1.213114001,-1.162589454,-1.320154559,-1.356091533,-1.345461179,-1.11801453,-1.321969537,-1.564941558,-1.111751849
0.09531018,1.189409169,2.738256043,-3.798605038,-3.662514095,-3.790079747,-4.015923476,-4.052360363,-4.052078491,-3.979761307,-4.009817769,-4.316740893,-5.406865178,-5.91123478,-6.469848796,-0.865141517,-0.918760757,-1.083367775,-1.211155579,-1.188662819,-1.243750351,-1.323019265,-1.403661602,-1.202661398,-1.367603512,-1.522557124,-1.175646058
0.182321557,1.189409169,2.738256043,-3.762551829,-3.616744856,-3.728364842,-3.973696302,-4.081613942,-4.108323818,-3.979943238,-3.919853585,-4.129861901,-5.139191086,-5.819493034,-6.410130403,-0.868845808,-0.901488882,-0.990535188,-1.122397195,-1.243292289,-1.282156039,-1.323437518,-1.374091472,-1.294054512,-1.361087672,-1.469537471,-1.179598203
0.262364264,1.189409169,2.738256043,-3.754767152,-3.597938807,-3.68109781,-3.917880125,-4.071452594,-4.140461802,-3.99833281,-3.871581883,-3.997096262,-4.659970676,-5.57304636,-6.351573953,-0.75607567,-0.829617732,-1.038922332,-1.034984731,-1.205700967,-1.243453934,-1.147463062,-1.307445359,-1.373945132,-1.291017145,-1.295340149,-1.141686884
0.336472237,1.189409169,2.738256043,-3.768191096,-3.605380572,-3.650589944,-3.816244753,-3.993884032,-4.09896723,-4.014205244,-3.916161557,-3.933328361,-4.191763364,-5.10546314,-6.247048649,-0.683348158,-0.777745706,-0.972565127,-1.02195346,-1.095710521,-1.117697691,-1.065642016,-1.246764421,-1.227443898,-1.248125976,-1.255925176,-1.151321545
0.343589704,1.189409169,2.738256043,-3.768494253,-3.605557207,-3.633827034,-3.791248892,-3.981576748,-4.090641427,-4.009690963,-3.917211442,-3.92920477,-4.164653299,-5.043484469,-6.224017226,-0.696130127,-0.773492965,-1.000832884,-1.008429308,-1.07240851,-1.101803078,-1.058376013,-1.221407866,-1.235385693,-1.243849177,-1.208949337,-1.144969518
0.350656872,1.189409169,2.738256043,-3.768104496,-3.605226042,-3.593343845,-3.735727905,-3.940551089,-4.070930816,-4.00494454,-3.917583436,-3.92741587,-4.148213803,-4.963945906,-6.189808175,-0.706244755,-0.764724142,-0.979762742,-0.997449381,-1.054576816,-1.113532682,-1.050932741,-1.216141861,-1.23316985,-1.240808038,-1.186471663,-1.135976141
0.357674444,1.189409169,2.738256043,-3.77192199,-3.594209479,-3.561792281,-3.685740386,-3.890056055,-4.039680256,-4.003858728,-3.917824803,-3.926629158,-4.13308747,-4.84911739,-6.146010638,-0.640823596,-0.765709519,-0.95849907,-0.98690135,-1.04897888,-1.105246524,-1.043000439,-1.221390295,-1.256007022,-1.228894441,-1.196232829,-1.128799184
0.364643114,1.189409169,2.738256043,-3.77269159,-3.564148169,-3.522155578,-3.627092214,-3.828196695,-3.998883485,-4.002494909,-3.921467464,-3.929962969,-4.123979367,-4.753946335,-6.103791494,-0.620902416,-0.74264,-0.940500103,-0.976834823,-1.047405245,-1.076473771,-1.037510612,-1.216919938,-1.228133528,-1.217777397,-1.200336155,-1.121371262
0.371563556,1.189409169,2.738256043,-3.775147834,-3.502436402,-3.393071486,-3.436332452,-3.628669036,-3.876906858,-3.994144539,-3.923346879,-3.932200203,-4.113637479,-4.667621287,-6.054395827,-0.646626458,-0.727600823,-0.931867259,-0.968415898,-1.039852377,-1.103004203,-1.036699589,-1.215661326,-1.198256633,-1.205579895,-1.205381029,-1.112633988
0.378436436,1.189409169,2.738256043,-3.770506082,-3.466696364,-3.339200525,-3.378164683,-3.578494383,-3.845776569,-3.990265667,-3.928325167,-3.937899944,-4.109900938,-4.609232426,-6.008570015,-0.651419303,-0.723347422,-0.94296423,-0.962200433,-1.021708805,-1.077173204,-1.028560148,-1.205026626,-1.212164774,-1.186539534,-1.219783927,-1.104480289
0.385262401,1.189409169,2.738256043,-3.693007965,-3.270090175,-3.122509385,-3.161527151,-3.408575533,-3.763991007,-3.962379896,-3.935066479,-3.945440192,-4.106901066,-4.556722938,-5.959617104,-0.622194735,-0.705190402,-0.947964238,-0.956030099,-1.004227875,-1.075212987,-1.029944775,-1.202695887,-1.198874881,-1.165642385,-1.22476945,-1.093582226
0.392042088,1.189409169,2.738256043,-3.689047468,-3.274962167,-3.130050261,-3.172572083,-3.419689308,-3.774171583,-3.968566902,-3.941812334,-3.95356922,-4.105371132,-4.521674984,-5.924269558,-0.588840833,-0.690214423,-0.900742716,-0.948004339,-0.990040151,-1.094316942,-1.033847976,-1.209140239,-1.189513401,-1.152567282,-1.222876071,-1.088015948
0.39877612,1.189409169,2.738256043,-3.635915157,-3.174495369,-3.03864395,-3.106344332,-3.366016549,-3.748799324,-3.973472968,-3.958119301,-3.969244362,-4.105389332,-4.481705543,-5.870848196,-0.663309301,-0.682409902,-0.925919954,-0.938803322,-0.97861811,-1.113714095,-1.048084632,-1.201713422,-1.178697084,-1.147642576,-1.215879725,-1.080815115
-2.302585093,1.057172878,3.452682324,-5.468925395,-5.358787375,-5.56286381,-5.725730582,-5.846042134,-5.965609683,-6.070706908,-6.147538408,-6.191326237,-6.3572206,-6.6284507,-7.060085118,-2.754590561,-2.606150209,-2.445189971,-2.426587901,-2.34648204,-2.253521166,-2.221216391,-2.250696667,-2.243170888,-2.279054238,-2.147167593,-2.038300097
-1.609437912,1.057172878,3.452682324,-5.176313916,-4.852099386,-4.956880332,-5.167317175,-5.393047914,-5.640137478,-5.605209442,-5.650422767,-5.744591969,-5.979306754,-6.283342075,-6.727302133,-2.214847486,-2.047527356,-2.054345982,-1.993863291,-2.076635849,-2.03580765,-2.009892285,-2.031084126,-2.020095184,-1.916572402,-1.76163354,-1.638694961
-1.203972804,1.057172878,3.452682324,-5.17179926,-4.841282469,-4.800277939,-4.827201856,-4.90056862,-4.89843984,-4.908274573,-4.972871411,-5.247230794,-5.710100391,-6.099526486,-6.533987258,-1.705169832,-1.665536968,-1.811017539,-1.794021546,-1.704641259,-1.726216208,-1.798542325,-1.810619974,-1.620991054,-1.621706596,-1.631585009,-1.350556286
-0.916290732,1.057172878,3.452682324,-5.117558697,-4.743984078,-4.718419514,-4.6946836,-4.669702307,-4.614735791,-4.48860567,-4.660159777,-5.032454614,-5.600828853,-6.044405514,-6.507329514,-1.506030351,-1.590463412,-1.696096172,-1.714737997,-1.544350787,-1.723216741,-1.665849314,-1.576063003,-1.580411082,-1.584821108,-1.55410049,-1.318914118
-0.693147181,1.057172878,3.452682324,-4.916456663,-4.488142991,-4.436964457,-4.463175954,-4.516372073,-4.66283002,-4.653071345,-4.763070386,-5.028936239,-5.59502942,-6.110500367,-6.551550446,-1.336382491,-1.49183792,-1.645191243,-1.575872642,-1.536978726,-1.548163257,-1.538072996,-1.329840098,-1.539318159,-1.37848551,-1.616150366,-1.318933488
-0.510825624,1.057172878,3.452682324,-4.710899659,-4.31760312,-4.246293667,-4.323840749,-4.453110262,-4.669929532,-4.750572908,-4.88240964,-5.163824936,-5.654161227,-6.052752889,-6.499480788,-1.142603961,-1.258438198,-1.542843667,-1.477378725,-1.561206604,-1.520613126,-1.646139242,-1.546813372,-1.56816971,-1.309553974,-1.591860843,-1.311474763
-0.356674944,1.057172878,3.452682324,-4.621788509,-4.250731741,-4.167696205,-4.148644477,-4.29526929,-4.560684511,-4.679243082,-4.792011944,-5.051244811,-5.561507172,-5.937472697,-6.421183414,-1.011472714,-1.075030837,-1.327326886,-1.39746871,-1.473799185,-1.484972026,-1.46773985,-1.550215313,-1.585840016,-1.244784007,-1.517485062,-1.224478605
-0.223143551,1.057172878,3.452682324,-4.581180259,-4.200705578,-4.162377181,-4.142814478,-4.194465495,-4.349435541,-4.335280463,-4.315325454,-4.595724933,-5.062530875,-5.728635775,-6.383790355,-1.00117821,-1.091844256,-1.073150551,-1.330662913,-1.32966387,-1.236491003,-1.362001321,-1.470754216,-1.400668086,-1.42486774,-1.42329263,-1.184666294
-0.105360516,1.057172878,3.452682324,-4.393589225,-4.10089195,-4.102221504,-4.110559314,-4.153139609,-4.040976322,-3.813305002,-3.780280086,-4.105644163,-4.701023813,-5.320749087,-6.268008875,-0.926861819,-1.078878223,-1.012890918,-1.181757446,-1.247034781,-1.159215542,-1.194332809,-1.263190102,-1.276876818,-1.222700124,-1.353416316,-1.146574124
0,1.057172878,3.452682324,-4.174518278,-3.895869184,-3.781841593,-3.760298123,-3.704980381,-3.621015219,-3.452211768,-3.396359105,-3.630882281,-4.216885147,-4.930684283,-5.902234633,-0.768956439,-0.918669887,-0.977488557,-1.046283789,-1.185284667,-1.158514075,-1.109699162,-1.048956699,-1.188866892,-1.323281869,-1.353501532,-1.092376914
0.009950331,1.057172878,3.452682324,-4.148828204,-3.878462512,-3.868202312,-3.854764041,-3.810816606,-3.719470629,-3.538031365,-3.534775633,-3.770571187,-4.212148848,-4.878365697,-5.879937484,-0.767292609,-0.9242934,-0.968143077,-1.03253067,-1.171859953,-1.162821414,-1.120378148,-1.036838365,-1.195804582,-1.322708121,-1.357867251,-1.07677021
0.019802627,1.057172878,3.452682324,-4.119311662,-3.833840488,-3.744557083,-3.776832365,-3.768126145,-3.693678953,-3.505335312,-3.445418898,-3.690232369,-4.168897864,-4.859848265,-5.864673318,-0.753783457,-0.896029881,-0.981060653,-1.02168722,-1.175025228,-1.166124404,-1.125217956,-1.033614956,-1.176981314,-1.326136047,-1.350066588,-1.059473761
0.029558802,1.057172878,3.452682324,-4.094744642,-3.701028961,-3.588737331,-3.635236323,-3.682499847,-3.639788383,-3.47090122,-3.3852699,-3.625108728,-4.128476485,-4.817279835,-5.855473183,-0.712668263,-0.895966432,-0.977488557,-1.01558319,-1.145417245,-1.148908248,-1.127726667,-1.02993752,-1.156256216,-1.315346742,-1.265308311,-1.048941912
0.039220713,1.057172878,3.452682324,-4.03126836,-3.608893363,-3.504104243,-3.566028394,-3.647722156,-3.633195015,-3.475954334,-3.390474082,-3.629320812,-4.127272795,-4.806493539,-5.848760849,-0.733402773,-0.892280596,-0.975556122,-1.001664686,-1.164587739,-1.12845489,-1.123575529,-1.023905651,-1.160082744,-1.266079682,-1.261378062,-1.046468152
0.048790164,1.057172878,3.452682324,-3.888301596,-3.447729397,-3.345678478,-3.428717613,-3.571925206,-3.620421125,-3.480029572,-3.388247593,-3.622092213,-4.106506216,-4.767979746,-5.846474556,-0.712430596,-0.907914875,-0.973942891,-0.982104346,-1.150150981,-1.139482847,0.319796805,-1.019100473,-1.164355369,-1.300233105,-1.295557737,-1.035962204
-2.302585093,1.157978747,3.971988587,-5.565650556,-5.438278529,-5.537666522,-5.647880516,-5.753667288,-5.838324664,-5.923577887,-6.038790983,-6.084224781,-6.228641102,-6.477161881,-6.905477874,-2.583768435,-2.252835856,-2.29787979,-2.26116033,-2.068665318,-2.039922027,-2.188442739,-2.211373145,-2.08566444,-2.054453082,-1.992635316,-1.827319818
-1.609437912,1.157978747,3.971988587,-5.141296524,-4.846880029,-5.035262571,-5.294717853,-5.49837203,-5.684512342,-5.73146924,-5.804868804,-5.878128719,-6.038325573,-6.299055492,-6.714782317,-1.912033365,-1.585281131,-1.654312289,-1.692294621,-1.792025237,-1.647226653,-1.68563002,-1.895289668,-1.844008523,-1.876527127,-1.780145738,-1.410571132
-1.203972804,1.157978747,3.971988587,-5.14489438,-4.850215591,-4.894560383,-5.026223664,-5.238127663,-5.369001668,-5.292794645,-5.20289083,-5.442742163,-5.811900121,-6.120635176,-6.570347766,-1.499106093,-1.543351443,-1.408052277,-1.476198097,-1.605547535,-1.600560057,-1.662597748,-1.680084667,-1.688227196,-1.7290656,-1.60936669,-1.413637077
-0.916290732,1.157978747,3.971988587,-5.043058284,-4.650007523,-4.694829065,-4.826491648,-4.933567314,-4.971181435,-4.918755537,-4.912191393,-5.168221117,-5.662414069,-6.049292832,-6.497919735,-1.313967675,-1.328900572,-1.274604268,-1.24735931,-1.463924719,-1.511875793,-1.456482308,-1.537104,-1.527519015,-1.533200174,-1.564185035,-1.303851812
-0.693147181,1.157978747,3.971988587,-5.058464595,-4.737057217,-4.873028716,-5.048809235,-4.958119223,-4.74088224,-4.353625784,-4.282101665,-4.549432781,-5.128959476,-5.88258503,-6.466215427,-1.040695292,-1.191813582,-1.219529603,-1.18043267,-1.269512143,-1.320707438,-1.386358595,-1.348798481,-1.299207013,-1.4424967,-1.473816146,-1.233178739
-0.510825624,1.157978747,3.971988587,-5.02940994,-4.700796016,-4.785315313,-4.977472315,-5.019528724,-4.917225555,-4.3371527,-4.028332128,-4.089822801,-4.649262104,-5.402729443,-6.0767741,-0.814064494,-0.936560834,-1.056996205,-1.045620361,-1.088800442,-1.09800641,-1.214910412,-1.091581892,-1.230045762,-1.263153463,-1.274882265,-1.116969342
-0.356674944,1.157978747,3.971988587,-4.986467209,-4.657492431,-4.718270577,-4.727578527,-4.714329017,-4.670026624,-4.406696448,-4.026508359,-4.050010024,-4.444736429,-5.337224529,-6.287910241,-0.679733277,-0.828958892,-1.01622698,-0.94850574,-1.003386875,-1.033207301,-1.106083798,-1.241112631,-1.217147356,-1.282454816,-1.277415565,-0.972380199
-0.223143551,1.157978747,3.971988587,-4.580897174,-4.287072882,-4.421208309,-4.687585957,-4.847204805,-4.794992604,-4.345540426,-3.995361137,-4.070696397,-4.615234663,-5.465203465,-6.368867117,-0.6433388,-0.760315764,-0.836630621,-1.009402477,-0.983246054,-1.10754876,-0.842904522,-1.210138715,-1.266548304,-1.271025056,-1.36647853,-1.126687266
